Year,Cause Name,State,Deaths
2005,CLRD,Indiana,3471
2005,CLRD,Iowa,1703
2005,CLRD,Kansas,1567
2005,CLRD,Kentucky,2578
2005,CLRD,Louisiana,1906
2005,CLRD,Maine,830
2005,CLRD,Maryland,1908
2005,CLRD,Massachusetts,2647
2005,CLRD,Michigan,4466
2005,CLRD,Minnesota,1965
2005,CLRD,Mississippi,1473
2005,CLRD,Missouri,3085
2005,CLRD,Montana,580
2005,CLRD,Nebraska,949
2005,CLRD,Nevada,1227
2005,CLRD,New Hampshire,630
2005,CLRD,New Jersey,3148
2005,CLRD,New Mexico,855
2005,CLRD,New York,6818
2005,CLRD,North Carolina,4149
2005,CLRD,North Dakota,272
2005,CLRD,Ohio,6580
2005,CLRD,Oklahoma,2368
2005,CLRD,Oregon,1837
2005,CLRD,Pennsylvania,6149
2005,CLRD,Rhode Island,523
2005,CLRD,South Carolina,1977
2005,CLRD,South Dakota,440
2005,CLRD,Tennessee,3185
2005,CLRD,Texas,7988
2005,CLRD,United States,130933
2005,CLRD,Utah,592
2005,CLRD,Vermont,381
2005,CLRD,Virginia,2897
2005,CLRD,Washington,2699
2005,CLRD,West Virginia,1350
2005,CLRD,Wisconsin,2449
2005,CLRD,Wyoming,291
2005,Diabetes,Alabama,1429
2005,Diabetes,Alaska,93
2005,Diabetes,Arizona,1208
2005,Diabetes,Arkansas,824
2005,Diabetes,California,7697
2005,Diabetes,Colorado,753
2005,Diabetes,Connecticut,811
2005,Diabetes,Delaware,233
2005,Diabetes,District of Columbia,192
2005,Diabetes,Florida,5193
2005,Diabetes,Georgia,1742
2005,Diabetes,Hawaii,218
2005,Diabetes,Idaho,299
2005,Diabetes,Illinois,3034
2005,Diabetes,Indiana,1719
2005,Diabetes,Iowa,727
2005,Diabetes,Kansas,710
2005,Diabetes,Kentucky,1187
2005,Diabetes,Louisiana,1695
2005,Diabetes,Maine,385
2005,Diabetes,Maryland,1388
2005,Diabetes,Massachusetts,1271
2005,Diabetes,Michigan,2842
2005,Diabetes,Minnesota,1258
2005,Diabetes,Mississippi,677
2005,Diabetes,Missouri,1549
2005,Diabetes,Montana,285
2005,Diabetes,Nebraska,449
2005,Diabetes,Nevada,336
2005,Diabetes,New Hampshire,310
2005,Diabetes,New Jersey,2540
2005,Diabetes,New Mexico,595
2005,Diabetes,New York,4051
2005,Diabetes,North Carolina,2261
2005,Diabetes,North Dakota,204
2005,Diabetes,Ohio,3794
2005,Diabetes,Oklahoma,1217
2005,Diabetes,Oregon,1149
2005,Diabetes,Pennsylvania,3553
2005,Diabetes,Rhode Island,282
2005,Diabetes,South Carolina,1187
2005,Diabetes,South Dakota,241
2005,Diabetes,Tennessee,1844
2005,Diabetes,Texas,5605
2005,Diabetes,United States,75119
2005,Diabetes,Utah,541
2005,Diabetes,Vermont,173
2005,Diabetes,Virginia,1642
2005,Diabetes,Washington,1554
2005,Diabetes,West Virginia,766
2005,Diabetes,Wisconsin,1276
2005,Diabetes,Wyoming,130
2005,Heart disease,Alabama,12869
2005,Heart disease,Alaska,627
2005,Heart disease,Arizona,10966
2005,Heart disease,Arkansas,7575
2005,Heart disease,California,64916
2005,Heart disease,Colorado,6307
2005,Heart disease,Connecticut,7650
2005,Heart disease,Delaware,2031
2005,Heart disease,District of Columbia,1518
2005,Heart disease,Florida,46279
2005,Heart disease,Georgia,16781
2005,Heart disease,Hawaii,2319
2005,Heart disease,Idaho,2450
2005,Heart disease,Illinois,28226
2005,Heart disease,Indiana,14542
2005,Heart disease,Iowa,7437
2005,Heart disease,Kansas,5960
2005,Heart disease,Kentucky,10782
2005,Heart disease,Louisiana,11008
2005,Heart disease,Maine,2941
2005,Heart disease,Maryland,11594
2005,Heart disease,Massachusetts,13280
2005,Heart disease,Michigan,25128
2005,Heart disease,Minnesota,7926
2005,Heart disease,Mississippi,8637
2005,Heart disease,Missouri,14974
2005,Heart disease,Montana,1855
2005,Heart disease,Nebraska,3640
2005,Heart disease,Nevada,5094
2005,Heart disease,New Hampshire,2530
2005,Heart disease,New Jersey,20655
2005,Heart disease,New Mexico,3435
2005,Heart disease,New York,51985
2005,Heart disease,North Carolina,17765
2005,Heart disease,North Dakota,1512
2005,Heart disease,Ohio,29003
2005,Heart disease,Oklahoma,10043
2005,Heart disease,Oregon,6791
2005,Heart disease,Pennsylvania,36207
2005,Heart disease,Rhode Island,3005
2005,Heart disease,South Carolina,9359
2005,Heart disease,South Dakota,1776
2005,Heart disease,Tennessee,14946
2005,Heart disease,Texas,40152
2005,Heart disease,United States,652091
2005,Heart disease,Utah,2872
2005,Heart disease,Vermont,1234
2005,Heart disease,Virginia,14192
2005,Heart disease,Washington,10985
2005,Heart disease,West Virginia,5538
2005,Heart disease,Wisconsin,11842
2005,Heart disease,Wyoming,952
2005,Influenza and pneumonia,Alabama,1011
2005,Influenza and pneumonia,Alaska,44
2005,Influenza and pneumonia,Arizona,1297
2005,Influenza and pneumonia,Arkansas,886
2005,Influenza and pneumonia,California,7553
2005,Influenza and pneumonia,Colorado,666
2005,Influenza and pneumonia,Connecticut,956
2005,Influenza and pneumonia,Delaware,162
2005,Influenza and pneumonia,District of Columbia,98
2005,Influenza and pneumonia,Florida,2802
2005,Influenza and pneumonia,Georgia,1596
2005,Influenza and pneumonia,Hawaii,241
2005,Influenza and pneumonia,Idaho,289
2005,Influenza and pneumonia,Illinois,2949
2005,Influenza and pneumonia,Indiana,1317
2005,Influenza and pneumonia,Iowa,896
2005,Influenza and pneumonia,Kansas,730
2005,Influenza and pneumonia,Kentucky,1021
2005,Influenza and pneumonia,Louisiana,996
2005,Influenza and pneumonia,Maine,352
2005,Influenza and pneumonia,Maryland,1194
2005,Influenza and pneumonia,Massachusetts,1935
2005,Influenza and pneumonia,Michigan,1950
2005,Influenza and pneumonia,Minnesota,846
2005,Influenza and pneumonia,Mississippi,645
2005,Influenza and pneumonia,Missouri,1527
2005,Influenza and pneumonia,Montana,213
2005,Influenza and pneumonia,Nebraska,370
2005,Influenza and pneumonia,Nevada,454
2005,Influenza and pneumonia,New Hampshire,273
2005,Influenza and pneumonia,New Jersey,1637
2005,Influenza and pneumonia,New Mexico,353
2005,Influenza and pneumonia,New York,5521
2005,Influenza and pneumonia,North Carolina,1830
2005,Influenza and pneumonia,North Dakota,172
2005,Influenza and pneumonia,Ohio,2416
2005,Influenza and pneumonia,Oklahoma,948
2005,Influenza and pneumonia,Oregon,614
2005,Influenza and pneumonia,Pennsylvania,3068
2005,Influenza and pneumonia,Rhode Island,253
2005,Influenza and pneumonia,South Carolina,771
2005,Influenza and pneumonia,South Dakota,241
2005,Influenza and pneumonia,Tennessee,1588
2005,Influenza and pneumonia,Texas,3654
2005,Influenza and pneumonia,United States,63001
2005,Influenza and pneumonia,Utah,333
2005,Influenza and pneumonia,Vermont,97
2005,Influenza and pneumonia,Virginia,1464
2005,Influenza and pneumonia,Washington,927
2005,Influenza and pneumonia,West Virginia,458
2005,Influenza and pneumonia,Wisconsin,1268
2005,Influenza and pneumonia,Wyoming,119
2005,Suicide,Alabama,535
2005,Suicide,Alaska,131
2005,Suicide,Arizona,945
2005,Suicide,Arkansas,400
2005,Suicide,California,3206
2005,Suicide,Colorado,800
2005,Suicide,Connecticut,295
2005,Suicide,Delaware,83
2005,Suicide,District of Columbia,33
2005,Suicide,Florida,2347
2005,Suicide,Georgia,924
2005,Suicide,Hawaii,107
2005,Suicide,Idaho,228
2005,Suicide,Illinois,1086
2005,Suicide,Indiana,745
2005,Suicide,Iowa,333
2005,Suicide,Kansas,362
2005,Suicide,Kentucky,566
2005,Suicide,Louisiana,505
2005,Suicide,Maine,175
2005,Suicide,Maryland,472
2005,Suicide,Massachusetts,480
2005,Suicide,Michigan,1108
2005,Suicide,Minnesota,547
2005,Suicide,Mississippi,363
2005,Suicide,Missouri,727
2005,Suicide,Montana,206
2005,Suicide,Nebraska,187
2005,Suicide,Nevada,480
2005,Suicide,New Hampshire,162
2005,Suicide,New Jersey,536
2005,Suicide,New Mexico,342
2005,Suicide,New York,1189
2005,Suicide,North Carolina,1009
2005,Suicide,North Dakota,92
2005,Suicide,Ohio,1341
2005,Suicide,Oklahoma,522
2005,Suicide,Oregon,560
2005,Suicide,Pennsylvania,1430
2005,Suicide,Rhode Island,71
2005,Suicide,South Carolina,510
2005,Suicide,South Dakota,121
2005,Suicide,Tennessee,856
2005,Suicide,Texas,2418
2005,Suicide,United States,32637
2005,Suicide,Utah,348
2005,Suicide,Vermont,78
2005,Suicide,Virginia,866
2005,Suicide,Washington,822
2005,Suicide,West Virginia,255
2005,Suicide,Wisconsin,643
2005,Suicide,Wyoming,90
2005,Cancer,Alabama,9913
2005,Cancer,Alaska,732
2005,Cancer,Arizona,9820
2005,Cancer,Arkansas,6361
2005,Cancer,California,54732
2005,Cancer,Colorado,6395
2005,Cancer,Connecticut,7052
2005,Cancer,Delaware,1799
2005,Cancer,District of Columbia,1151
2005,Cancer,Florida,40592
2005,Cancer,Georgia,14358
2005,Cancer,Hawaii,2169
2005,Cancer,Idaho,2368
2005,Cancer,Illinois,24250
2005,Cancer,Indiana,12796
2005,Cancer,Iowa,6453
2005,Cancer,Kansas,5428
2005,Cancer,Kentucky,9505
2005,Cancer,Louisiana,9249
2005,Cancer,Maine,3218
2005,Cancer,Maryland,10371
2005,Cancer,Massachusetts,13182
2005,Cancer,Michigan,20094
2005,Cancer,Minnesota,8823
2005,Cancer,Mississippi,6065
2005,Cancer,Missouri,12419
2005,Cancer,Montana,1956
2005,Cancer,Nebraska,3355
2005,Cancer,Nevada,4238
2005,Cancer,New Hampshire,2549
2005,Cancer,New Jersey,17171
2005,Cancer,New Mexico,3141
2005,Cancer,New York,35556
2005,Cancer,North Carolina,16724
2005,Cancer,North Dakota,1302
2005,Cancer,Ohio,24702
2005,Cancer,Oklahoma,7446
2005,Cancer,Oregon,7326
2005,Cancer,Pennsylvania,29616
2005,Cancer,Rhode Island,2292
2005,Cancer,South Carolina,8652
2005,Cancer,South Dakota,1612
2005,Cancer,Tennessee,12995
2005,Cancer,Texas,34291
2005,Cancer,United States,559312
2005,Cancer,Utah,2520
2005,Cancer,Vermont,1202
2005,Cancer,Virginia,13877
2005,Cancer,Washington,11048
2005,Cancer,West Virginia,4617
2005,Cancer,Wisconsin,10943
2005,Cancer,Wyoming,886
2005,Kidney disease,Alabama,1036
2005,Kidney disease,Alaska,38
2005,Kidney disease,Arizona,608
2005,Kidney disease,Arkansas,624
2005,Kidney disease,California,2482
2005,Kidney disease,Colorado,470
2005,Kidney disease,Connecticut,580
2005,Kidney disease,Delaware,128
2005,Kidney disease,District of Columbia,68
2005,Kidney disease,Florida,2416
2005,Kidney disease,Georgia,1520
2005,Kidney disease,Hawaii,150
2005,Kidney disease,Idaho,110
2005,Kidney disease,Illinois,2402
2005,Kidney disease,Indiana,1284
2005,Kidney disease,Iowa,250
2005,Kidney disease,Kansas,517
2005,Kidney disease,Kentucky,912
2005,Kidney disease,Louisiana,1187
2005,Kidney disease,Maine,250
2005,Kidney disease,Maryland,752
2005,Kidney disease,Massachusetts,1410
2005,Kidney disease,Michigan,1681
2005,Kidney disease,Minnesota,669
2005,Kidney disease,Mississippi,667
2005,Kidney disease,Missouri,1156
2005,Kidney disease,Montana,109
2005,Kidney disease,Nebraska,245
2005,Kidney disease,Nevada,438
2005,Kidney disease,New Hampshire,173
2005,Kidney disease,New Jersey,1597
2005,Kidney disease,New Mexico,239
2004,All causes,Oklahoma,34483
2005,Kidney disease,New York,2360
2005,Kidney disease,North Carolina,1561
2005,Kidney disease,North Dakota,67
2005,Kidney disease,Ohio,1902
2005,Kidney disease,Oklahoma,564
2005,Kidney disease,Oregon,295
2005,Kidney disease,Pennsylvania,3108
2005,Kidney disease,Rhode Island,156
2005,Kidney disease,South Carolina,823
2005,Kidney disease,South Dakota,55
2005,Kidney disease,Tennessee,719
2005,Kidney disease,Texas,2729
2005,Kidney disease,United States,43901
2005,Kidney disease,Utah,177
2005,Kidney disease,Vermont,52
2005,Kidney disease,Virginia,1277
2005,Kidney disease,Washington,450
2005,Kidney disease,West Virginia,442
2005,Kidney disease,Wisconsin,930
2005,Kidney disease,Wyoming,66
2004,Unintentional injuries,Alabama,2403
2004,Unintentional injuries,Alaska,326
2004,Unintentional injuries,Arizona,2770
2004,Unintentional injuries,Arkansas,1406
2004,Unintentional injuries,California,10633
2004,Unintentional injuries,Colorado,1810
2004,Unintentional injuries,Connecticut,1261
2004,Unintentional injuries,Delaware,294
2004,Unintentional injuries,District of Columbia,219
2004,Unintentional injuries,Florida,8229
2004,Unintentional injuries,Georgia,3667
2004,Unintentional injuries,Hawaii,390
2004,Unintentional injuries,Idaho,593
2004,Unintentional injuries,Illinois,4133
2004,Unintentional injuries,Indiana,2395
2004,Unintentional injuries,Iowa,1108
2004,Unintentional injuries,Kansas,1144
2004,Unintentional injuries,Kentucky,2260
2004,Unintentional injuries,Louisiana,2300
2004,Unintentional injuries,Maine,480
2004,Unintentional injuries,Maryland,1412
2004,Unintentional injuries,Massachusetts,1366
2004,Unintentional injuries,Michigan,3312
2004,Unintentional injuries,Minnesota,1867
2004,Unintentional injuries,Mississippi,1703
2004,Unintentional injuries,Missouri,2728
2004,Unintentional injuries,Montana,535
2004,Unintentional injuries,Nebraska,743
2004,Unintentional injuries,Nevada,1021
2004,Unintentional injuries,New Hampshire,445
2004,Unintentional injuries,New Jersey,2324
2004,Unintentional injuries,New Mexico,1223
2004,Unintentional injuries,New York,4530
2004,Unintentional injuries,North Carolina,4019
2004,Unintentional injuries,North Dakota,274
2004,Unintentional injuries,Ohio,4234
2004,Unintentional injuries,Oklahoma,1947
2004,Unintentional injuries,Oregon,1444
2004,Unintentional injuries,Pennsylvania,5200
2004,Unintentional injuries,Rhode Island,298
2004,Unintentional injuries,South Carolina,2094
2004,Unintentional injuries,South Dakota,416
2004,Unintentional injuries,Tennessee,3156
2004,Unintentional injuries,Texas,8323
2004,Unintentional injuries,United States,112012
2004,Unintentional injuries,Utah,697
2004,Unintentional injuries,Vermont,253
2004,Unintentional injuries,Virginia,2630
2004,Unintentional injuries,Washington,2341
2004,Unintentional injuries,West Virginia,1110
2004,Unintentional injuries,Wisconsin,2303
2004,Unintentional injuries,Wyoming,243
2004,All causes,Alabama,46121
2004,All causes,Alaska,3051
2004,All causes,Arizona,43198
2004,All causes,Arkansas,27528
2004,All causes,California,232525
2004,All causes,Colorado,28309
2004,All causes,Connecticut,29314
2004,All causes,Delaware,7143
2004,All causes,District of Columbia,5454
2004,All causes,Florida,169008
2004,All causes,Georgia,65818
2004,All causes,Hawaii,9030
2004,All causes,Idaho,10028
2004,All causes,Illinois,102670
2004,All causes,Indiana,54211
2004,All causes,Iowa,26897
2004,All causes,Kansas,23818
2004,All causes,Kentucky,38646
2004,All causes,Louisiana,42215
2004,All causes,Maine,12443
2004,All causes,Maryland,43232
2004,All causes,Massachusetts,54511
2004,All causes,Michigan,85169
2004,All causes,Minnesota,37034
2004,All causes,Mississippi,27871
2004,All causes,Missouri,53950
2004,All causes,Montana,8094
2004,All causes,Nebraska,14657
2004,All causes,Nevada,17929
2004,All causes,New Hampshire,10111
2004,All causes,New Jersey,71371
2004,All causes,New Mexico,14298
2004,All causes,New York,152681
2004,All causes,North Carolina,72384
2004,All causes,North Dakota,5601
2004,All causes,Ohio,106288
2004,All causes,Oregon,30313
2004,All causes,Pennsylvania,127640
2004,All causes,Rhode Island,9769
2004,All causes,South Carolina,37276
2004,All causes,South Dakota,6833
2004,All causes,Tennessee,55829
2004,All causes,Texas,152870
2004,All causes,United States,2397615
2004,All causes,Utah,13331
2004,All causes,Vermont,4995
2004,All causes,Virginia,56550
2004,All causes,Washington,44770
2004,All causes,West Virginia,20793
2004,All causes,Wisconsin,45600
2004,All causes,Wyoming,3955
2004,Alzheimer's disease,Alabama,1385
2004,Alzheimer's disease,Alaska,48
2004,Alzheimer's disease,Arizona,1675
2004,Alzheimer's disease,Arkansas,622
2004,Alzheimer's disease,California,6964
2004,Alzheimer's disease,Colorado,912
2004,Alzheimer's disease,Connecticut,684
2004,Alzheimer's disease,Delaware,155
2004,Alzheimer's disease,District of Columbia,119
2004,Alzheimer's disease,Florida,4307
2004,Alzheimer's disease,Georgia,1710
2004,Alzheimer's disease,Hawaii,171
2004,Alzheimer's disease,Idaho,343
2004,Alzheimer's disease,Illinois,2595
2004,Alzheimer's disease,Indiana,1552
2004,Alzheimer's disease,Iowa,968
2004,Alzheimer's disease,Kansas,769
2004,Alzheimer's disease,Kentucky,982
2004,Alzheimer's disease,Louisiana,1267
2004,Alzheimer's disease,Maine,512
2004,Alzheimer's disease,Maryland,905
2004,Alzheimer's disease,Massachusetts,1673
2004,Alzheimer's disease,Michigan,2232
2004,Alzheimer's disease,Minnesota,1231
2004,Alzheimer's disease,Mississippi,630
2004,Alzheimer's disease,Missouri,1381
2004,Alzheimer's disease,Montana,228
2004,Alzheimer's disease,Nebraska,459
2004,Alzheimer's disease,Nevada,292
2004,Alzheimer's disease,New Hampshire,331
2004,Alzheimer's disease,New Jersey,1711
2004,Alzheimer's disease,New Mexico,328
2004,Alzheimer's disease,New York,1989
2004,Alzheimer's disease,North Carolina,2188
2004,Alzheimer's disease,North Dakota,313
2004,Alzheimer's disease,Ohio,2927
2004,Alzheimer's disease,Oklahoma,867
2004,Alzheimer's disease,Oregon,1262
2004,Alzheimer's disease,Pennsylvania,3277
2004,Alzheimer's disease,Rhode Island,283
2004,Alzheimer's disease,South Carolina,1245
2004,Alzheimer's disease,South Dakota,243
2004,Alzheimer's disease,Tennessee,1615
2004,Alzheimer's disease,Texas,4336
2004,Alzheimer's disease,United States,65965
2004,Alzheimer's disease,Utah,376
2004,Alzheimer's disease,Vermont,173
2004,Alzheimer's disease,Virginia,1480
2004,Alzheimer's disease,Washington,2233
2004,Alzheimer's disease,West Virginia,493
2004,Alzheimer's disease,Wisconsin,1419
2004,Alzheimer's disease,Wyoming,105
2004,Stroke,Alabama,2986
2004,Stroke,Alaska,172
2004,Stroke,Arizona,2446
2004,Stroke,Arkansas,1948
2004,Stroke,California,16882
2004,Stroke,Colorado,1638
2004,Stroke,Connecticut,1635
2004,Stroke,Delaware,350
2004,Stroke,District of Columbia,218
2004,Stroke,Florida,9715
2004,Stroke,Georgia,4063
2004,Stroke,Hawaii,714
2004,Stroke,Idaho,712
2004,Stroke,Illinois,6489
2004,Stroke,Indiana,3454
2004,Stroke,Iowa,1960
2004,Stroke,Kansas,1611
2004,Stroke,Kentucky,2339
2004,Stroke,Louisiana,2489
2004,Stroke,Maine,801
2004,Stroke,Maryland,2718
2004,Stroke,Massachusetts,3254
2004,Stroke,Michigan,5290
2004,Stroke,Minnesota,2542
2004,Stroke,Mississippi,1651
2004,Stroke,Missouri,3503
2004,Stroke,Montana,484
2004,Stroke,Nebraska,978
2004,Stroke,Nevada,1030
